,customer_id,mean_reviews_per_week,total_reviews,avg_sim,unique_products,unique_product_parents,mean_start_rating,percentage_of_links,percentage_of_emails,percentage_of_reviews_from_vine,percentage_of_reviews_verified
820,37485475,1.0,2,0.0241935483870967,2,2,3.5,0.5,0.0,0.0,1.0
821,24204406,1.0,2,0.1818181818181818,2,2,5.0,0.5,0.0,0.0,1.0
822,28582478,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
823,13608627,2.0,2,0.1818181818181818,2,2,5.0,0.0,0.0,0.0,1.0
824,12579255,1.0,2,0.0526315789473684,2,2,3.0,0.0,0.0,0.0,0.5
825,6854364,1.0,2,0.073170731707317,2,2,1.5,0.0,0.0,0.0,0.5
826,9676592,2.0,2,0.0892857142857142,2,2,5.0,0.5,0.0,0.0,0.5
827,16247709,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
828,46160493,1.0,2,0.0588235294117647,2,2,1.0,0.0,0.0,0.0,1.0
829,46752503,1.0,3,0.0814673469114476,3,3,3.3333333333333335,0.33,0.0,0.0,1.0
830,14755145,1.0,2,0.0161290322580645,2,2,3.5,0.5,0.0,0.0,1.0
831,6172749,2.0,2,0.037037037037037,2,2,4.5,0.0,0.0,0.0,1.0
832,24318278,1.0,2,0.0535714285714285,2,2,4.0,0.5,0.0,0.0,1.0
833,12997086,2.0,2,0.0,2,2,5.0,0.5,0.0,0.0,0.5
834,10998482,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
835,47394683,2.0,2,0.1538461538461538,2,2,4.5,0.0,0.0,0.0,1.0
836,45169685,1.0,2,0.0496894409937888,2,2,5.0,0.5,0.0,0.0,0.0
837,13441109,1.0,2,0.1428571428571428,2,2,1.0,0.0,0.0,0.0,1.0
838,36947994,1.0,2,0.0,2,2,3.0,0.0,0.0,0.0,1.0
839,48117794,2.0,2,0.0465116279069767,2,2,5.0,0.0,0.0,0.0,1.0
840,22464598,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.5
841,52801489,1.0,5,0.0763977503275636,5,5,4.8,0.8,0.0,0.0,0.0
842,24522724,1.0,2,0.0666666666666666,2,2,5.0,0.5,0.0,0.0,1.0
843,11851655,1.0,2,0.1153846153846153,2,2,5.0,0.0,0.0,0.0,1.0
844,41774422,1.0,2,0.0212765957446808,2,2,5.0,0.5,0.0,0.0,1.0
845,26693467,2.0,2,0.0,2,2,4.0,0.5,0.0,0.0,1.0
846,49134545,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.5
847,44168346,1.0,2,0.0652173913043478,2,2,2.5,0.5,0.0,0.0,1.0
848,16944593,1.0,2,0.0202020202020202,2,2,4.5,0.5,0.0,0.0,0.5
849,26845681,1.0,2,0.0930232558139534,2,2,2.0,0.0,0.0,0.0,0.5
850,50273418,1.0,2,0.0891891891891892,2,2,2.5,1.0,0.0,0.0,0.0
851,39789300,1.0,2,0.1611111111111111,2,2,5.0,0.0,0.0,0.0,0.0
852,3629617,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
853,23017849,2.0,2,0.2307692307692307,2,2,2.0,0.0,0.0,0.0,0.5
854,49411358,1.0,4,0.0330993461074889,4,4,4.0,0.0,0.0,0.0,0.75
855,37767719,1.0,2,0.0059171597633136,2,2,3.5,0.5,0.0,0.0,0.5
856,13611840,1.0,2,0.0,2,2,2.0,0.0,0.0,0.0,1.0
857,16720170,1.0,2,0.078125,2,2,3.0,1.0,0.0,0.0,0.5
858,53055607,1.0,2,0.0666666666666666,2,2,5.0,0.5,0.0,0.0,1.0
859,50811550,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
860,46827963,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
861,8443838,1.0,3,0.0245937637241985,3,3,3.6666666666666665,0.33,0.0,0.0,0.67
862,45853715,1.0,2,0.0172413793103448,2,2,4.0,1.0,0.0,0.0,1.0
863,11238108,1.0,2,0.0229885057471264,2,2,4.0,0.0,0.0,0.0,1.0
864,38273446,1.0,2,0.0357142857142857,2,2,4.5,0.0,0.0,0.0,1.0
865,14126981,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
866,52701758,1.0,2,0.0178571428571428,2,2,4.5,0.0,0.0,0.0,0.5
867,50699505,1.0,5,0.0852417561187988,5,5,4.8,0.6,0.2,0.0,0.0
868,52010843,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
869,52136302,1.0,2,0.0,2,2,4.0,0.5,0.0,0.0,1.0
870,52643790,1.0,2,0.1187739463601532,2,2,5.0,0.5,0.0,0.0,0.0
871,30452759,1.0,2,0.0275229357798165,2,2,3.5,0.5,0.0,0.0,1.0
872,44533626,1.0,2,0.3947368421052631,2,2,5.0,0.5,0.0,0.0,1.0
873,19205366,1.0,2,0.0108303249097472,2,2,4.0,1.0,0.0,0.0,1.0
874,25960799,2.0,2,0.0285714285714285,2,2,5.0,0.5,0.0,0.0,1.0
875,13594902,1.0,2,0.0,2,2,4.0,0.5,0.0,0.0,1.0
876,43649511,1.0,2,0.037037037037037,2,2,1.0,0.5,0.0,0.0,0.5
877,1876039,2.0,2,0.5,2,2,5.0,0.0,0.0,0.0,1.0
878,28881044,2.0,2,0.2,2,2,1.5,0.0,0.0,0.0,1.0
879,1437667,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.5
880,44971565,1.0,2,0.053763440860215,2,2,5.0,0.5,0.0,0.0,0.5
881,36951897,1.0,2,0.054054054054054,2,2,5.0,0.0,0.0,0.0,0.5
882,41218615,1.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
883,11825359,1.0,2,0.1333333333333333,2,2,5.0,0.0,0.0,0.0,1.0
884,25868998,2.0,2,0.0,2,2,2.0,0.0,0.0,0.0,1.0
885,7784914,1.0,2,0.1333333333333333,2,2,5.0,0.0,0.0,0.0,0.5
886,49106753,3.0,3,0.1986531986531986,3,3,5.0,0.0,0.0,0.0,0.0
887,26559491,1.0,2,0.0,2,2,5.0,0.5,0.0,0.0,0.5
888,50622418,1.0,2,0.0,2,2,5.0,0.5,0.0,0.0,1.0
889,14521329,1.0,2,0.0566037735849056,2,2,2.0,0.5,0.0,0.0,0.0
890,42590267,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
891,16641684,1.5,3,0.0509198597048507,3,3,3.0,0.0,0.0,0.0,1.0
892,25299521,1.0,2,0.1111111111111111,2,2,5.0,0.0,0.0,0.0,1.0
893,44554754,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
894,8067310,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
895,14679587,3.0,3,0.0,3,3,3.3333333333333335,0.33,0.0,0.0,1.0
896,50907228,1.0,2,0.0344827586206896,2,2,5.0,0.0,0.0,0.0,1.0
897,47700175,1.0,2,0.0,2,2,3.5,0.5,0.0,0.0,1.0
898,40650187,2.0,2,0.25,2,2,5.0,0.0,0.0,0.0,0.5
899,26565170,2.0,2,0.0666666666666666,2,2,5.0,0.0,0.0,0.0,1.0
900,41034984,1.0,2,0.1,2,2,5.0,0.0,0.0,0.0,0.5
901,22165095,1.0,2,0.0,2,2,4.5,0.5,0.0,0.0,1.0
902,10498533,1.0,2,0.0410958904109589,2,2,2.0,0.5,0.0,0.0,1.0
903,49607918,2.0,2,0.0,2,2,3.0,0.0,0.0,0.0,0.0
904,25592381,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.5
905,29475192,1.0,2,1.0,2,2,4.0,1.0,0.0,0.0,0.5
906,50373001,1.0,2,0.0588235294117647,2,2,4.0,0.0,0.0,0.0,0.5
907,29195636,2.0,2,1.0,2,2,5.0,1.0,0.0,0.0,0.0
908,42133299,2.0,2,0.3333333333333333,2,2,5.0,0.5,0.0,0.0,1.0
909,17188292,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,0.5
910,49109697,2.0,2,0.0,2,2,1.0,0.0,0.0,0.0,1.0
911,1476545,1.0,2,0.3,2,2,5.0,0.0,0.0,0.0,1.0
912,1308835,1.0,2,0.0428571428571428,2,2,5.0,0.5,0.0,0.0,0.0
913,36749413,1.0,2,0.0303030303030303,2,2,5.0,0.0,0.0,0.0,1.0
914,29919668,1.0,2,0.0188679245283018,2,2,1.0,0.0,0.0,0.0,0.5
915,36330002,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,0.5
916,1589625,2.0,2,0.3333333333333333,2,2,1.0,0.0,0.0,0.0,0.5
917,21091977,1.0,2,0.0888888888888888,2,2,5.0,0.0,0.0,0.0,0.5
918,30263677,3.0,3,0.1012765957446808,3,3,2.0,0.0,0.0,0.0,0.0
919,49316389,1.0,2,0.0,2,2,2.5,0.5,0.0,0.0,1.0
920,16261401,1.0,2,0.0196078431372549,2,2,5.0,0.5,0.0,0.0,1.0
921,16672299,1.0,2,0.0526315789473684,2,2,4.5,0.0,0.0,0.0,1.0
922,14029134,1.0,2,0.0859375,2,2,5.0,1.0,0.0,0.0,1.0
923,44866311,2.0,2,0.375,2,2,5.0,0.0,0.0,0.0,0.0
924,18177292,2.0,2,0.0,2,2,3.5,0.0,0.0,0.0,0.5
925,51115756,1.0,2,0.3333333333333333,2,2,2.5,0.0,0.0,0.0,0.5
926,40063655,1.0,2,0.0555555555555555,2,2,5.0,0.0,0.0,0.0,1.0
927,41403577,2.0,2,0.0227272727272727,2,2,5.0,0.0,0.0,0.0,0.5
928,16298307,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
929,30544807,1.0,2,0.0294117647058823,2,2,2.5,0.0,0.0,0.0,0.5
930,24215522,1.0,2,0.0769230769230769,2,2,5.0,0.0,0.0,0.0,0.5
931,4224084,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
932,3966071,2.0,2,0.0,2,2,3.5,0.0,0.0,0.0,0.5
933,10250147,1.0,2,0.1578947368421052,2,2,5.0,1.0,0.0,0.0,1.0
934,29514513,5.25,21,0.7367950183837761,21,17,3.0,0.95,0.0,0.0,0.05
935,11494223,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,0.5
936,12565314,3.0,3,0.068678716547569,3,3,5.0,0.67,0.0,0.0,1.0
937,44375634,1.0,2,0.0309278350515463,2,2,5.0,1.0,0.0,0.0,1.0
938,42305332,2.0,2,0.1666666666666666,2,2,5.0,0.0,0.0,0.0,0.5
939,31278936,2.0,2,0.1666666666666666,2,2,5.0,0.0,0.0,0.0,0.5
940,31720363,2.0,2,0.027027027027027,2,2,4.0,0.5,0.0,0.0,1.0
941,50338454,1.0,2,0.0275229357798165,2,2,4.5,0.5,0.0,0.0,0.5
942,45893935,2.0,2,0.1,2,2,3.0,0.0,0.0,0.0,1.0
943,27808387,1.0,2,0.0,2,2,5.0,0.5,0.0,0.0,1.0
944,26628495,1.0,2,0.2333333333333333,2,2,5.0,0.5,0.0,0.0,1.0
945,12062387,1.0,2,0.2,2,2,5.0,0.0,0.0,0.0,1.0
946,1932969,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
947,49410538,2.0,2,0.0,2,2,3.5,0.0,0.0,0.0,0.0
948,3648067,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,0.5
949,4559962,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,0.0
950,25916272,1.0,2,0.0434782608695652,2,2,4.5,0.0,0.0,0.0,1.0
951,34608216,1.0,2,0.0263157894736842,2,2,3.0,0.5,0.0,0.0,0.5
952,22883171,2.0,2,0.5,2,2,5.0,0.0,0.0,0.0,1.0
953,6696402,2.0,2,0.086021505376344,2,2,3.0,0.5,0.0,0.0,1.0
954,14889219,1.0,2,0.0909090909090909,2,2,5.0,0.0,0.0,0.0,1.0
955,26870657,2.0,2,0.4285714285714285,2,2,2.5,0.0,0.0,0.0,1.0
956,12201594,1.0,2,0.0685920577617328,2,2,3.0,1.0,0.0,0.0,0.5
957,8442291,1.0,2,0.0384615384615384,2,2,4.5,0.5,0.0,0.0,0.5
958,32366880,1.0,2,0.0967741935483871,2,2,5.0,1.0,0.0,0.0,0.0
959,3269845,1.0,2,0.2,2,2,5.0,0.5,0.0,0.0,1.0
960,11912389,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
961,34612036,1.0,2,0.0625,2,2,3.5,0.0,0.0,0.0,1.0
962,49440920,1.0,2,0.6923076923076923,2,2,5.0,0.0,0.0,0.0,0.0
963,10431105,1.0,2,0.04,2,2,4.5,0.5,0.0,0.0,1.0
964,11651134,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,0.0
965,33904015,1.0,2,0.0562913907284768,2,2,4.5,1.0,0.0,0.0,0.5
966,15889949,2.0,2,0.1666666666666666,2,2,1.0,0.0,0.0,0.0,1.0
967,17962671,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
968,30106847,1.0,2,0.0454545454545454,2,2,5.0,0.5,0.0,0.0,1.0
969,10488330,2.0,2,0.032258064516129,2,2,5.0,0.5,0.0,0.0,1.0
970,35120676,2.0,2,0.108695652173913,2,2,5.0,0.0,0.0,0.0,1.0
971,45786271,1.0,2,0.0909090909090909,2,2,5.0,0.0,0.0,0.0,1.0
972,43979035,1.0,2,0.0147058823529411,2,2,4.5,0.5,0.0,0.0,1.0
973,20401669,1.0,2,0.0095238095238095,2,2,3.0,0.5,0.0,0.0,1.0
974,14414660,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
975,16027317,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,0.5
976,38372926,1.0,3,0.0465399610136452,3,3,4.666666666666667,1.0,0.0,0.0,1.0
977,26806126,1.0,2,0.0,2,2,1.0,0.0,0.0,0.0,0.5
978,10924775,2.0,2,0.75,2,2,4.5,0.0,0.0,0.0,0.5
979,20651942,1.0,2,0.0666666666666666,2,2,5.0,0.0,0.0,0.0,1.0
980,8131361,1.0,2,0.0555555555555555,2,2,3.5,0.0,0.0,0.0,1.0
981,26948451,2.0,2,0.0172413793103448,2,2,5.0,0.5,0.0,0.0,1.0
982,44899248,2.0,2,0.0476190476190476,2,2,5.0,0.0,0.0,0.0,0.5
983,45330910,1.0,2,0.0256410256410256,2,2,5.0,0.5,0.0,0.0,1.0
984,37070609,1.0,2,0.0119047619047619,2,2,5.0,0.5,0.0,0.0,1.0
985,43350422,2.0,2,0.0217391304347826,2,2,5.0,0.5,0.0,0.0,1.0
986,10416955,1.5,3,0.019053021094995,3,3,4.0,0.67,0.0,0.0,1.0
987,49829317,1.0,2,0.0666666666666666,2,2,4.5,0.5,0.0,0.0,0.5
988,29317936,2.0,2,0.0394736842105263,2,2,5.0,0.5,0.0,0.0,1.0
989,14248661,1.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
990,26698507,1.0,2,0.0476190476190476,2,2,3.0,0.0,0.0,0.0,1.0
991,40312900,2.0,2,0.0625,2,2,5.0,0.0,0.0,0.0,1.0
992,23851850,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.0
993,10012354,1.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
994,16848725,2.0,2,0.0769230769230769,2,2,3.5,0.5,0.0,0.0,0.5
995,4571298,2.0,2,0.0851063829787234,2,2,5.0,0.0,0.0,0.0,0.0
996,41485122,2.0,2,0.0909090909090909,2,2,5.0,0.0,0.0,0.0,0.0
997,19427848,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
998,45695089,1.0,2,0.0222222222222222,2,2,5.0,0.0,0.0,0.0,1.0
999,13910464,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.5
1000,22168531,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,0.5
1001,14944150,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1002,31684988,2.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.5
1003,36735032,2.0,2,1.0,2,2,4.5,0.0,0.0,0.0,0.5
1004,36033579,2.0,2,0.0,2,2,3.0,0.5,0.0,0.0,0.5
1005,14632217,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1006,8703048,2.0,2,0.3333333333333333,2,2,5.0,0.0,0.0,0.0,1.0
1007,49319428,1.0,2,0.0789473684210526,2,2,4.0,0.5,0.0,0.0,1.0
1008,13120846,2.0,2,0.0,2,2,4.5,0.0,0.0,0.0,0.5
1009,13878853,1.5,3,0.1058313127278644,3,3,3.3333333333333335,0.67,0.0,0.0,0.0
1010,4072041,2.0,2,1.0,2,2,2.0,0.0,0.0,0.0,0.0
1011,7766266,2.0,2,0.0476190476190476,2,2,4.5,0.5,0.0,0.0,1.0
1012,4053750,2.0,2,0.3333333333333333,2,2,5.0,0.0,0.0,0.0,1.0
1013,36741471,2.0,2,0.0769230769230769,2,2,5.0,0.0,0.0,0.0,1.0
1014,21571336,1.0,2,0.05,2,2,5.0,0.5,0.0,0.0,1.0
1015,13836318,2.0,2,0.1538461538461538,2,2,1.0,0.5,0.0,0.0,0.5
1016,14910421,2.0,2,0.8,2,2,5.0,0.5,0.0,0.0,1.0
1017,50544764,2.0,2,0.5,2,2,5.0,0.0,0.0,0.0,0.5
1018,38479243,1.0,2,0.058252427184466,2,2,5.0,1.0,0.0,0.0,1.0
1019,51798919,2.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
1020,50197763,1.0,3,0.0208333333333333,3,3,4.0,0.0,0.0,0.0,1.0
1021,14698399,1.0,2,0.0466666666666666,2,2,3.5,0.5,0.0,0.0,1.0
1022,15699015,1.0,4,0.0975834422637298,4,4,4.5,0.75,0.0,0.0,0.0
1023,5496567,1.0,2,0.1075268817204301,2,2,5.0,0.5,0.5,0.0,1.0
1024,21477133,1.0,2,0.0442477876106194,2,2,4.0,1.0,0.0,0.0,1.0
1025,38038505,1.0,2,0.0232558139534883,2,2,5.0,1.0,0.0,0.0,1.0
1026,15335890,1.0,2,0.0344827586206896,2,2,1.0,0.5,0.0,0.0,1.0
1027,52081389,1.0,2,0.15,2,2,5.0,1.0,0.0,0.0,0.0
1028,15994978,2.0,2,0.0526315789473684,2,2,5.0,0.0,0.0,0.0,0.0
1029,45003988,1.0,2,0.019047619047619,2,2,5.0,0.5,0.0,0.0,1.0
1030,51523193,2.0,2,1.0,1,1,3.0,0.0,0.0,0.0,1.0
1031,49265113,1.0,2,0.032258064516129,2,2,4.5,0.0,0.5,0.0,0.5
1032,43110574,1.0,2,0.0901639344262295,2,2,4.5,0.5,0.0,0.0,1.0
1033,36510724,1.0,2,0.036144578313253,2,2,2.5,0.5,0.0,0.0,1.0
1034,27532738,1.0,2,0.0714285714285714,2,2,4.5,0.5,0.0,0.0,1.0
1035,12277798,2.0,2,0.6190476190476191,2,2,5.0,1.0,0.0,0.0,0.0
1036,36084388,1.0,2,0.1212121212121212,2,2,4.5,0.0,0.0,0.0,1.0
1037,13603277,1.0,2,0.0151515151515151,2,2,4.0,1.0,0.0,0.0,0.0
1038,7903374,2.0,2,0.0526315789473684,2,2,2.0,0.0,0.0,0.0,1.0
1039,48101269,2.0,2,0.0526315789473684,2,2,3.5,0.0,0.0,0.0,1.0
1040,48692206,1.0,2,0.043103448275862,2,2,5.0,1.0,0.0,0.0,1.0
1041,7536179,1.0,2,0.0833333333333333,2,2,3.0,0.5,0.0,0.0,1.0
1042,16902437,1.0,2,0.0689655172413793,2,2,5.0,1.0,0.0,0.0,0.5
1043,29931982,1.0,2,0.08,2,2,3.5,0.0,0.0,0.0,1.0
1044,19912072,2.0,2,0.08,2,2,3.0,0.0,0.0,0.0,1.0
1045,47204348,1.0,2,0.1111111111111111,2,2,5.0,0.0,0.0,0.0,1.0
1046,12487523,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,0.0
1047,31114868,1.0,2,0.0277777777777777,2,2,5.0,1.0,0.0,0.0,1.0
1048,17434757,2.0,2,0.0408163265306122,2,2,3.5,0.0,0.0,0.0,1.0
1049,19184176,1.0,2,0.0192307692307692,2,2,4.5,0.0,0.0,0.0,0.5
1050,44681875,1.0,2,0.0108695652173913,2,2,2.0,0.5,0.0,0.0,1.0
1051,51128621,1.0,2,0.0108695652173913,2,2,4.5,0.0,0.0,0.0,1.0
1052,11219366,1.0,2,0.0416666666666666,2,2,5.0,0.5,0.0,0.0,1.0
1053,7085249,2.0,2,0.0,2,2,3.0,0.0,0.0,0.0,1.0
1054,35218020,2.0,2,0.0273972602739726,2,2,5.0,0.5,0.0,0.0,1.0
1055,13624483,1.0,2,0.0434782608695652,2,2,4.5,0.0,0.0,0.0,1.0
1056,11194209,2.0,2,0.0185185185185185,2,2,3.0,0.0,0.0,0.0,0.5
1057,43364594,1.0,2,0.0817610062893081,2,2,3.0,0.5,0.0,0.0,1.0
1058,7742679,1.0,2,0.0576923076923076,2,2,5.0,0.5,0.0,0.0,0.5
1059,47799522,1.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
1060,32077665,1.0,2,0.9315068493150684,2,2,4.5,1.0,0.0,0.0,0.0
1061,28967479,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,1.0
1062,44052068,1.0,2,0.0,2,2,3.5,0.5,0.0,0.0,1.0
1063,19883004,2.0,2,0.125,2,2,3.0,0.0,0.0,0.0,1.0
1064,3871570,1.0,2,0.0519480519480519,2,2,5.0,0.5,0.0,0.0,1.0
1065,42299226,2.0,2,0.12,2,2,5.0,0.0,0.0,0.0,1.0
1066,7983612,1.0,2,0.0153846153846153,2,2,3.0,0.5,0.0,0.0,1.0
1067,24447248,2.0,2,0.3,2,2,5.0,0.0,0.0,0.0,1.0
1068,32457236,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1069,32834942,1.5,3,0.0483342193868509,3,3,1.6666666666666667,0.0,0.0,0.0,1.0
1070,3369684,1.0,2,0.05,2,2,5.0,0.0,0.0,0.0,1.0
1071,40392642,2.0,2,0.1818181818181818,2,2,1.5,0.0,0.0,0.0,1.0
1072,13443309,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1073,42884657,1.0,2,0.5625,2,2,1.0,0.0,0.0,0.0,0.0
1074,30365176,1.0,2,0.0833333333333333,2,2,5.0,0.5,0.0,0.0,1.0
1075,8696731,3.0,3,0.0255948751622031,3,3,5.0,1.0,0.0,0.0,0.0
1076,7477068,1.0,2,0.1052631578947368,2,2,5.0,0.0,0.0,0.0,1.0
1077,10836018,2.0,2,0.0606060606060606,2,2,3.5,0.0,0.0,0.0,1.0
1078,45537172,1.0,2,0.04,2,2,4.0,0.0,0.0,0.0,1.0
1079,10053340,1.0,3,0.0353889842323594,3,3,4.666666666666667,0.0,0.0,0.0,1.0
1080,42059512,1.0,2,0.0,2,2,5.0,0.0,0.0,0.0,1.0
1081,49165873,1.0,2,0.0357142857142857,2,2,4.0,0.0,0.0,0.0,1.0
1082,45304073,1.0,2,0.0227272727272727,2,2,3.5,0.5,0.0,0.0,1.0
1083,34678946,2.0,2,0.1142857142857142,2,2,4.5,0.0,0.0,0.0,1.0
1084,50623001,1.0,2,0.0404624277456647,2,2,3.5,1.0,0.0,0.0,1.0
1085,49367208,1.0,2,0.0662251655629139,2,2,4.0,0.0,0.0,0.0,1.0
1086,43263952,1.0,2,0.0363636363636363,2,2,5.0,0.5,0.0,0.0,0.0
1087,3896388,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1088,20984845,1.3333333333333333,4,0.2189516129032258,4,4,3.5,0.75,0.0,0.0,1.0
1089,2337983,1.0,2,0.0392156862745098,2,2,4.0,0.5,0.0,0.0,1.0
1090,29823620,1.0,2,0.0,2,2,3.0,0.0,0.0,0.0,1.0
1091,22385350,2.0,2,0.0,2,2,4.5,0.0,0.0,0.0,1.0
1092,2801408,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,1.0
1093,21705073,1.0,2,0.1851851851851851,2,2,5.0,0.5,0.0,0.0,1.0
1094,16929433,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,1.0
1095,19506242,2.0,2,0.9180887372013652,2,2,4.0,1.0,0.0,0.0,0.0
1096,11306762,2.0,2,0.0,2,2,1.0,0.0,0.0,0.0,1.0
1097,43122774,1.0,2,0.0238095238095238,2,2,5.0,0.0,0.0,0.0,1.0
1098,22515083,1.0,2,0.0285714285714285,2,2,4.5,0.5,0.0,0.0,1.0
1099,45264096,1.0,2,0.0,2,2,4.5,1.0,0.0,0.0,1.0
1100,16019526,1.0,2,0.0416666666666666,2,2,3.0,0.5,0.0,0.0,1.0
1101,51983743,1.0,2,0.1578947368421052,2,2,4.5,0.0,0.0,0.0,1.0
1102,12514320,1.0,2,0.074074074074074,2,2,4.0,0.0,0.0,0.0,1.0
1103,20259906,1.0,2,0.0204081632653061,2,2,5.0,0.5,0.0,0.0,1.0
1104,44512491,2.0,2,0.05,2,2,4.0,0.0,0.0,0.0,1.0
1105,40919365,1.0,2,0.0681818181818181,2,2,3.0,0.0,0.0,0.0,1.0
1106,52852526,1.0,2,0.0620155038759689,2,2,3.0,0.5,0.0,0.0,0.5
1107,40284676,1.0,2,0.0138888888888888,2,2,3.0,0.5,0.0,0.0,1.0
1108,13898291,2.0,2,0.2142857142857142,2,2,3.5,0.0,0.0,0.0,1.0
1109,15948836,1.0,2,0.0263157894736842,2,2,4.0,0.0,0.0,0.0,1.0
1110,19748790,1.0,2,0.0730337078651685,2,2,5.0,1.0,0.0,0.0,0.5
1111,10653976,2.0,2,1.0,2,2,5.0,0.0,0.0,0.0,1.0
1112,44417550,2.0,2,0.027027027027027,2,2,5.0,0.5,0.0,0.0,1.0
1113,18989738,3.0,3,0.4074074074074074,3,3,2.0,0.0,0.0,0.0,1.0
1114,16778852,2.0,2,0.1142857142857142,2,2,4.5,0.0,0.0,0.0,1.0
1115,32116893,1.0,2,0.0,2,2,3.5,0.0,0.0,0.0,1.0
1116,30208851,1.0,6,0.1281267370882258,6,6,4.666666666666667,1.0,0.0,0.0,0.17
1117,35732749,1.0,2,0.0277777777777777,2,2,2.0,0.0,0.0,0.0,1.0
1118,26864451,2.0,2,0.04,2,2,3.5,0.0,0.0,0.0,1.0
1119,46429633,1.0,2,0.1153846153846153,2,2,5.0,0.0,0.0,0.0,1.0
1120,30781543,1.0,2,0.14,2,2,3.0,0.0,0.0,0.0,1.0
1121,3264459,2.0,2,0.0,2,2,1.5,0.0,0.0,0.0,0.5
1122,37405565,1.0,2,0.037037037037037,2,2,5.0,0.0,0.0,0.0,1.0
1123,7442253,1.0,2,0.08,2,2,2.5,0.0,0.0,0.0,1.0
1124,34408569,10.0,10,0.956043956043956,10,5,1.0,0.0,0.0,0.0,0.0
1125,13464310,1.0,2,0.0597014925373134,2,2,5.0,0.0,0.0,0.0,1.0
1126,29713402,3.0,3,0.4444444444444444,3,3,5.0,0.0,0.0,0.0,1.0
1127,26806085,1.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1128,31096617,2.0,4,0.4176470588235294,4,4,1.0,0.25,0.0,0.0,0.0
1129,10415124,1.0,2,0.0303030303030303,2,2,4.0,0.0,0.0,0.0,1.0
1130,45021405,1.0,2,0.054054054054054,2,2,5.0,0.0,0.0,0.0,1.0
1131,22050631,1.0,3,0.043687650498796,3,3,4.333333333333333,0.67,0.0,0.0,1.0
1132,49594685,2.0,2,0.0,2,2,3.5,0.5,0.0,0.0,1.0
1133,45068631,1.0,2,0.0381679389312977,2,2,4.0,1.0,0.0,0.0,1.0
1134,13724663,2.0,2,0.0333333333333333,2,2,4.5,0.5,0.0,0.0,1.0
1135,21521800,1.0,2,0.0458715596330275,2,2,4.5,0.5,0.0,0.0,1.0
1136,15160571,1.0,2,0.0,2,2,4.0,0.0,0.0,0.0,1.0
1137,49949750,1.0,2,0.0615384615384615,2,2,4.0,0.0,0.0,0.0,1.0
